
id,parent_id,name,latitude,longitude,created_at,updated_at
 846, 20,بویین سفلی,35.8703,50.7986 ,NULL,NULL 
 847, 20,کانی سور,35.4050,46.3019 ,NULL,NULL 
 848, 20,بابارشانی,35.6242,47.9611 ,NULL,NULL 
 849, 20,بیجار,35.8697,47.6014 ,NULL,NULL 
 850, 20,پیرتاج,36.0458,45.6797 ,NULL,NULL 
 851, 20,توپ آغاج,35.2275,47.0005 ,NULL,NULL 
 852, 20,یاسوکند,35.8683,46.0272 ,NULL,NULL 
 853, 20,بلبان آباد,35.3022,46.3586 ,NULL,NULL 
 854, 20,دهگلان,35.2394,47.0032 ,NULL,NULL 
 855, 20,دیواندره,35.9230,47.0385 ,NULL,NULL 
 856, 20,زرینه,35.2811,46.3667 ,NULL,NULL 
 857, 20,اورامان تخت,35.1842,46.6553 ,NULL,NULL 
 858, 20,سروآباد,35.3113,46.3541 ,NULL,NULL 
 859, 20,سقز,36.2496,46.2653 ,NULL,NULL 
 861, 20,سنندج,35.3143,46.9923 ,NULL,NULL 
 862, 20,شویشه,35.1801,46.6714 ,NULL,NULL 
 863, 20,دزج,35.9421,47.0263 ,NULL,NULL 
 864, 20,دلبران,35.9344,46.6126 ,NULL,NULL 
 865, 20,سریش آباد,35.5282,46.2884 ,NULL,NULL 
 866, 20,قروه,35.1639,47.8052 ,NULL,NULL 
 867, 20,کامیاران,35.8147,46.9384 ,NULL,NULL 
 868, 20,موچش,35.5339,46.2283 ,NULL,NULL 
 869, 20,برده رشه,35.9220,46.2973 ,NULL,NULL 
 870, 20,چناره,35.7769,46.7081 ,NULL,NULL 
 871, 20,کانی دینار,35.2750,46.9813 ,NULL,NULL 
 872, 20,مریوان,35.5303,46.1759 ,NULL,NULL 
 873, 21,ارزوییه,31.2554,56.7570 ,NULL,NULL 
 874, 21,امین شهر,31.2372,56.7739 ,NULL,NULL 
 875, 21,انار,30.8684,55.3556 ,NULL,NULL 
 876, 21,بافت,31.6124,56.3667 ,NULL,NULL 
 877, 21,بزنجان,30.4716,55.3232 ,NULL,NULL 
 878, 21,بردسیر,29.9230,56.5731 ,NULL,NULL 
 879, 21,دشتکار,31.4450,56.0147 ,NULL,NULL 
 880, 21,گلزار,30.4839,55.9619 ,NULL,NULL 
 881, 21,لاله زار,29.5147,55.7978 ,NULL,NULL 
 882, 21,نگار,30.5820,56.2643 ,NULL,NULL 
 883, 21,بروات,30.2582,56.6182 ,NULL,NULL 
 884, 21,بم,29.1060,58.3540 ,NULL,NULL 
 885, 21,بلوک,27.2014,61.1957 ,NULL,NULL 
 886, 21,جبالبارز,27.6906,59.1053 ,NULL,NULL 
 887, 21,جیرفت,28.6835,57.7434 ,NULL,NULL 
 888, 21,درب بهشت,28.9601,57.9566 ,NULL,NULL 
 889, 21,رابر,29.6161,56.5434 ,NULL,NULL 
 890, 21,هنزا,29.0240,56.8299 ,NULL,NULL 
 891, 21,راور,29.9135,56.5895 ,NULL,NULL 
 892, 21,هجدک,28.6758,57.7869 ,NULL,NULL 
 893, 21,بهرمان,30.0042,57.3171 ,NULL,NULL 
 894, 21,رفسنجان,30.4058,55.9935 ,NULL,NULL 
 895, 21,صفاییه,29.2513,55.6863 ,NULL,NULL 
 896, 21,کشکوییه,29.5555,56.5377 ,NULL,NULL 
 897, 21,مس سرچشمه,30.8756,57.1737 ,NULL,NULL 
 898, 21,رودبار,30.1746,57.6470 ,NULL,NULL 
 899, 21,زهکلوت,29.2106,56.5575 ,NULL,NULL 
 900, 21,گنبکی,28.5333,57.8239 ,NULL,NULL 
 901, 21,محمدآباد,32.8664,54.0175 ,NULL,NULL 
 902, 21,خانوک,32.6547,54.6772 ,NULL,NULL 
 903, 21,ریحان,30.3992,55.9939 ,NULL,NULL 
 904, 21,زرند,31.3961,54.3417 ,NULL,NULL 
 905, 21,یزدان شهر,31.8975,54.3608 ,NULL,NULL 
 906, 21,بلورد,33.5950,51.2436 ,NULL,NULL 
 907, 21,پاریز,33.8986,51.4547 ,NULL,NULL 
 908, 21,خواجو شهر,34.3833,58.3175 ,NULL,NULL 
 909, 21,زیدآباد,31.7397,54.5600 ,NULL,NULL 
 910, 21,سیرجان,29.4511,55.6711 ,NULL,NULL);
 911, 21,نجف شهر,32.0050,51.8769 ,NULL,NULL 
 912, 21,هماشهر,32.2619,52.9544 ,NULL,NULL 
 913, 21,جوزم,32.3072,54.0128 ,NULL,NULL 
 914, 21,خاتون اباد,32.6500,51.6556 ,NULL,NULL 
 915, 21,خورسند,31.3336,55.3975 ,NULL,NULL 
 916, 21,دهج,30.8036,56.5639 ,NULL,NULL 
 917, 21,شهربابک,30.1169,55.1186 ,NULL,NULL 
 918, 21,دوساری,28.7536,54.5719 ,NULL,NULL 
 919, 21,عنبرآباد,31.6225,55.4147 ,NULL,NULL 
 920, 21,مردهک,29.7792,54.3744 ,NULL,NULL 
 921, 21,فاریاب,28.9333,53.6333 ,NULL,NULL 
 922, 21,فهرج,28.9467,56.2736 ,NULL,NULL 
 923, 21,قلعه گنج,27.5211,54.2925 ,NULL,NULL 
 924, 21,اختیارآباد,30.8164,53.9078 ,NULL,NULL 
 925, 21,اندوهجرد,32.2569,52.2922 ,NULL,NULL 
 926, 21,باغین,28.9175,54.3450 ,NULL,NULL 
 927, 21,جوپار,31.3433,53.6958 ,NULL,NULL 
 928, 21,چترود,32.7953,52.6158 ,NULL,NULL 
 929, 21,راین,31.8197,54.3233 ,NULL,NULL 
 930, 21,زنگی آباد,31.0469,54.5347 ,NULL,NULL 
 931, 21,شهداد,31.5353,54.4461 ,NULL,NULL 
 932, 21,کاظم آباد,32.6164,51.3661 ,NULL,NULL 
 933, 21,کرمان,30.2833,57.0833 ,NULL,NULL 
 934, 21,گلباف,30.4847,55.7253 ,NULL,NULL 
 935, 21,ماهان,31.5844,56.2844 ,NULL,NULL 
 936, 21,محی آباد,28.4981,54.1972 ,NULL,NULL 
 937, 21,کوهبنان,33.5292,47.6061 ,NULL,NULL 
 938, 21,کیانشهر,31.4242,56.2836 ,NULL,NULL 
 939, 21,کهنوج,27.9761,56.3294 ,NULL,NULL 
 940, 21,منوجان,27.3639,57.2006 ,NULL,NULL 
 941, 21,نودژ,27.4639,57.1883 ,NULL,NULL 
 942, 21,نرماشیر,27.2531,57.4453 ,NULL,NULL 
 943, 21,نظام شهر,32.2000,56.0167 ,NULL,NULL 
 944, 22,اسلام آبادغرب,34.1139,46.1461 ,NULL,NULL 
 945, 22,حمیل,34.1975,45.7667 ,NULL,NULL 
 946, 22,بانوره,34.9408,45.8728 ,NULL,NULL 
 947, 22,باینگان,34.6483,46.6519 ,NULL,NULL 
 948, 22,پاوه,35.0431,46.3564 ,NULL,NULL 
 949, 22,نودشه,34.5525,47.3447 ,NULL,NULL 
 950, 22,نوسود,34.3675,47.9917 ,NULL,NULL 
 951, 22,ازگله,34.7278,46.4569 ,NULL,NULL 
 952, 22,تازه آباد,34.1969,47.6772 ,NULL,NULL 
 953, 22,جوانرود,34.8017,46.4489 ,NULL,NULL 
 954, 22,ریجاب,34.0794,47.9214 ,NULL,NULL 
 955, 22,کرند,34.5636,47.9494 ,NULL,NULL 
 956, 22,گهواره,34.7981,47.6053 ,NULL,NULL 
 957, 22,روانسر,34.7286,46.6586 ,NULL,NULL 
 958, 22,شاهو,34.7131,46.6600 ,NULL,NULL 
 959, 22,سرپل ذهاب,34.4600,45.8639 ,NULL,NULL 
 960, 22,سطر,34.4994,46.0428 ,NULL,NULL 
 961, 22,سنقر,34.7836,47.6014 ,NULL,NULL 
 962, 22,صحنه,34.4786,47.6867 ,NULL,NULL 
 963, 22,میان راهان,34.8103,47.5547 ,NULL,NULL 
 964, 22,سومار,34.1992,45.8497 ,NULL,NULL 
 965, 22,قصرشیرین,34.5128,45.5772 ,NULL,NULL 
 966, 22,رباط,34.2094,47.5467 ,NULL,NULL 
 967, 22,کرمانشاه,34.3142,47.0650 ,NULL,NULL 
 968, 22,کوزران,34.3975,47.9453 ,NULL,NULL 
 969, 22,هلشی,34.4386,46.2517 ,NULL,NULL 
 970, 22,کنگاور,34.5042,47.9633 ,NULL,NULL 
 971, 22,گودین,34.8642,46.2456 ,NULL,NULL 
 972, 22,سرمست,34.3617,47.4036 ,NULL,NULL 
 973, 22,گیلانغرب,34.1392,45.9206 ,NULL,NULL 
 974, 22,بیستون,34.3881,47.4494 ,NULL,NULL 
 975, 22,هرسین,34.2681,47.5864 ,NULL,NULL 
 976, 23,باشت,30.3622,51.1700 ,NULL,NULL 
 977, 23,چیتاب,30.7133,51.3456 ,NULL,NULL 
 978, 23,گراب سفلی,30.1708,50.4189 ,NULL,NULL 
 979, 23,مادوان,30.1869,51.5328 ,NULL,NULL 
 980, 23,مارگون,30.1867,50.1994 ,NULL,NULL 
 981, 23,یاسوج,30.6686,51.5878 ,NULL,NULL 
 982, 23,لیکک,30.9614,51.5581 ,NULL,NULL 
 983, 23,چرام,30.7450,51.6772 ,NULL,NULL 
 984, 23,سرفاریاب,30.8350,51.5731 ,NULL,NULL 
 985, 23,پاتاوه,30.1000,51.2864 ,NULL,NULL 
 986, 23,سی سخت,30.1397,51.5453 ,NULL,NULL 
 987, 23,دهدشت,30.7928,50.5603 ,NULL,NULL 
 988, 23,دیشموک,30.8492,51.5636 ,NULL,NULL 
 989, 23,سوق,30.0067,50.1753 ,NULL,NULL 
 990, 23,قلعه رییسی,30.6978,51.1603 ,NULL,NULL 
 991, 23,دوگنبدان,30.3636,50.7986 ,NULL,NULL 
 992, 23,لنده,30.9753,50.4233 ,NULL,NULL 
 993, 24,آزادشهر,37.0870,55.1754 ,NULL,NULL 
 994, 24,نگین شهر,36.9525,54.5428 ,NULL,NULL 
 995, 24,نوده خاندوز,36.6456,54.7994 ,NULL,NULL 
 996, 24,آق قلا,37.0139,54.4569 ,NULL,NULL 
 997, 24,انبارآلوم,37.2439,55.1692 ,NULL,NULL 
 998, 24,بندرگز,36.7653,53.9547 ,NULL,NULL 
 999, 24,نوکنده,36.6903,53.2547 ,NULL,NULL 
 1000, 24,بندرترکمن,36.9025,54.0731 ,NULL,NULL 
 1001, 24,تاتارعلیا,37.7320,55.6424 ,NULL,NULL 
 1002, 24,خان ببین,37.6861,55.6667 ,NULL,NULL 
 1003, 24,دلند,37.7705,55.8915 ,NULL,NULL 
 1004, 24,رامیان,37.0133,54.4502 ,NULL,NULL 
 1005, 24,سنگدوین,37.2729,55.5094 ,NULL,NULL 
 1006, 24,علی اباد,36.9375,54.8832 ,NULL,NULL 
 1007, 24,فاضل آباد,37.1408,55.1563 ,NULL,NULL 
 1008, 24,مزرعه,37.7120,55.5454 ,NULL,NULL 
 1009, 24,کردکوی,37.7987,55.4063 ,NULL,NULL 
 1010, 24,فراغی,37.6056,55.3075 ,NULL,NULL 
 1011, 24,کلاله,37.3860,55.4914 ,NULL,NULL 
 1012, 24,گالیکش,37.2567,55.4271 ,NULL,NULL 
 1013, 24,جلین,37.1469,55.5163 ,NULL,NULL 
 1014, 24,سرخنکلاته,37.1351,55.3982 ,NULL,NULL 
 1015, 24,گرگان,36.8384,54.4409 ,NULL,NULL 
 1016, 24,سیمین شهر,36.5823,52.6716 ,NULL,NULL 
 1017, 24,گمیش تپه,37.0658,54.1458 ,NULL,NULL 
 1018, 24,اینچه برون,37.7986,55.4784 ,NULL,NULL 
 1019, 24,گنبدکاووس,37.2522,55.1691 ,NULL,NULL 
 1020, 24,مراوه,37.3656,55.4562 ,NULL,NULL 
 1021, 24,مینودشت,37.2219,55.3786 ,NULL,NULL 
 1022, 25,آستارا,38.4291,48.8755 ,NULL,NULL 
 1023, 25,لوندویل,37.1126,50.0469 ,NULL,NULL 
 1024, 25,آستانه اشرفیه,37.2555,49.9443 ,NULL,NULL 
 1025, 25,کیاشهر,37.2708,49.9589 ,NULL,NULL 
 1026, 25,املش,37.0904,50.1768 ,NULL,NULL 
 1027, 25,رانکوه,37.0143,49.5117 ,NULL,NULL 
 1028, 25,بندرانزلی,37.4644,49.4788 ,NULL,NULL 
 1029, 25,خشکبیجار,37.9478,48.9303 ,NULL,NULL 
 1030, 25,خمام,37.4008,49.5648 ,NULL,NULL 
 1031, 25,رشت,37.2800,49.5832 ,NULL,NULL 
 1032, 25,سنگر,36.8436,49.4131 ,NULL,NULL 
 1033, 25,کوچصفهان,36.6363,49.1708 ,NULL,NULL 
 1034, 25,لشت نشاء,37.0234,50.3453 ,NULL,NULL 
 1035, 25,لولمان,37.2586,49.7003 ,NULL,NULL 
 1036, 25,پره سر,37.7964,49.5383 ,NULL,NULL 
 1037, 25,رضوانشهر,37.2025,49.5383 ,NULL,NULL 
 1038, 25,بره سر,37.2728,49.7861 ,NULL,NULL 
 1039, 25,توتکابن,37.8000,49.4500 ,NULL,NULL 
 1040, 25,جیرنده,37.0314,48.9964 ,NULL,NULL 
 1041, 25,رستم آباد,37.4167,49.7000 ,NULL,NULL 
 1042, 25,رودبار,36.8115,49.4236 ,NULL,NULL 
 1043, 25,لوشان,37.2567,50.0036 ,NULL,NULL 
 1044, 25,منجیل,37.1928,49.6578 ,NULL,NULL 
 1045, 25,چابکسر,37.4344,49.6428 ,NULL,NULL 
 1046, 25,رحیم آباد,37.1905,50.1365 ,NULL,NULL 
 1047, 25,رودسر,37.1406,50.2948 ,NULL,NULL 
 1048, 25,کلاچای,37.3669,50.0139 ,NULL,NULL 
 1049, 25,واجارگاه,37.2015,49.7860 ,NULL,NULL 
 1050, 25,دیلمان,37.1685,49.3938 ,NULL,NULL 
 1051, 25,سیاهکل,37.1570,49.8960 ,NULL,NULL 
 1052, 25,احمدسرگوراب,37.4264,49.5507 ,NULL,NULL 
 1053, 25,شفت,37.1997,49.3110 ,NULL,NULL 
 1054, 25,صومعه سرا,37.3042,49.3085 ,NULL,NULL 
 1055, 25,گوراب زرمیخ,37.5548,49.1336 ,NULL,NULL 
 1056, 25,مرجقل,37.1857,49.7825 ,NULL,NULL 
 1057, 25,اسالم,37.2893,49.2919 ,NULL,NULL 
 1058, 25,چوبر,37.3644,49.0517 ,NULL,NULL 
 1059, 25,حویق,37.0944,49.5306 ,NULL,NULL 
 1060, 25,لیسار,37.2838,49.0019 ,NULL,NULL 
 1061, 25,هشتپر  تالش),37.7511,48.9074 ,NULL,NULL 
 1062, 25,فومن,37.2331,49.3037 ,NULL,NULL 
 1063, 25,ماسوله,37.3770,49.1302 ,NULL,NULL 
 1064, 25,ماکلوان,37.3000,49.3500 ,NULL,NULL 
 1065, 25,رودبنه,37.1833,49.2995 ,NULL,NULL 
 1066, 25,لاهیجان,37.2077,49.9852 ,NULL,NULL 
 1067, 25,اطاقور,37.3565,49.8237 ,NULL,NULL 
 1068, 25,چاف و چمخاله,37.4942,48.8981 ,NULL,NULL 
 1069, 25,شلمان,37.2245,49.7981 ,NULL,NULL 
 1070, 25,کومله,37.1569,49.2002 ,NULL,NULL 
 1071, 25,لنگرود,37.1979,50.1496 ,NULL,NULL 
 1072, 25,بازار جمعه,37.1570,49.8960 ,NULL,NULL 
 1073, 25,ماسال,37.3779,49.1319 ,NULL,NULL 
 1074, 26,ازنا,33.4525,48.3485 ,NULL,NULL 
 1075, 26,مومن آباد,34.2853,47.9566 ,NULL,NULL 
 1076, 26,الیگودرز,33.3992,49.6964 ,NULL,NULL 
 1077, 26,شول آباد,33.9263,48.2784 ,NULL,NULL 
 1078, 26,اشترینان,33.8542,48.0200 ,NULL,NULL 
 1079, 26,بروجرد,33.8942,48.7551 ,NULL,NULL 
 1080, 26,پلدختر,33.1533,47.7095 ,NULL,NULL 
 1081, 26,معمولان,33.5708,48.1050 ,NULL,NULL 
 1082, 26,بیران شهر,33.7390,47.6053 ,NULL,NULL 
 1083, 26,خرم آباد,33.4878,48.3558 ,NULL,NULL 
 1084, 26,زاغه,34.3244,47.0400 ,NULL,NULL 
 1085, 26,سپیددشت,33.4844,48.4425 ,NULL,NULL 
 1086, 26,نورآباد,33.9232,48.7671 ,NULL,NULL 
 1087, 26,هفت چشمه,34.207976,47.763011 ,NULL,NULL 
 1088, 26,چالانچولان,33.7254,48.9334 ,NULL,NULL 
 1089, 26,دورود,33.4954,49.0613 ,NULL,NULL 
 1090, 26,سراب دوره,33.5956,47.8920 ,NULL,NULL 
 1091, 26,ویسیان,33.7723,48.0475 ,NULL,NULL 
 1092, 26,چقابل,33.9325,48.2491 ,NULL,NULL 
 1093, 26,الشتر,33.9914,47.6065 ,NULL,NULL 
 1094, 26,فیروزآباد,33.6095,49.2194 ,NULL,NULL 
 1095, 26,درب گنبد,33.5817,47.9546 ,NULL,NULL 
 1096, 26,کوهدشت,33.5339,47.6093 ,NULL,NULL 
 1097, 26,کوهنانی,33.7639,47.3917 ,NULL,NULL 
 1098, 26,گراب,33.6808,48.1376 ,NULL,NULL 
 1099, 27,آمل,36.4699,52.3146 ,NULL,NULL 
 1100, 27,امامزاده عبدالله,36.4684,52.3217 ,NULL,NULL 
 1101, 27,دابودشت,36.1682,52.7991 ,NULL,NULL 
 1102, 27,رینه,36.5733,52.2407 ,NULL,NULL 
 1103, 27,گزنک,36.8604,52.8972 ,NULL,NULL 
 1104, 27,امیرکلا,36.4878,52.3581 ,NULL,NULL 
 1105, 27,بابل,36.5536,52.6781 ,NULL,NULL 
 1106, 27,خوش رودپی,36.2226,53.1692 ,NULL,NULL 
 1107, 27,زرگرمحله,36.4882,52.3588 ,NULL,NULL 
 1108, 27,گتاب,36.7156,52.0637 ,NULL,NULL 
 1109, 27,گلوگاه,36.7524,53.7979 ,NULL,NULL 
 1110, 27,مرزیکلا,36.8327,53.9582 ,NULL,NULL 
 1111, 27,بابلسر,36.7026,52.6663 ,NULL,NULL 
 1112, 27,بهنمیر,36.7350,52.7700 ,NULL,NULL 
 1113, 27,هادی شهر,36.5920,52.8811 ,NULL,NULL 
 1114, 27,بهشهر,36.6911,53.5539 ,NULL,NULL 
 1115, 27,خلیل شهر,36.7044,53.5492 ,NULL,NULL 
 1116, 27,رستمکلا,36.6074,52.5917 ,NULL,NULL 
 1117, 27,تنکابن,36.8169,50.8733 ,NULL,NULL 
 1118, 27,خرم آباد,33.4878,48.3558 ,NULL,NULL 
 1119, 27,شیرود,36.6917,53.5333 ,NULL,NULL 
 1120, 27,نشتارود,36.2156,51.1550 ,NULL,NULL 
 1121, 27,جویبار,36.6410,52.9111 ,NULL,NULL 
 1122, 27,کوهی خیل,36.9564,51.5376 ,NULL,NULL 
 1123, 27,چالوس,36.6531,51.4151 ,NULL,NULL 
 1124, 27,مرزن آباد,36.8386,51.7353 ,NULL,NULL 
 1125, 27,هچیرود,36.2994,51.9817 ,NULL,NULL 
 1126, 27,رامسر,36.9226,50.6633 ,NULL,NULL 
 1127, 27,کتالم وسادات شهر,36.4398,52.2145 ,NULL,NULL 
 1128, 27,پایین هولار,36.1583,52.9148 ,NULL,NULL 
 1129, 27,ساری,36.5671,53.0593 ,NULL,NULL 
 1130, 27,فریم,36.3153,52.8550 ,NULL,NULL 
 1131, 27,کیاسر,37.1040,49.8558 ,NULL,NULL 
 1132, 27,آلاشت,36.2820,51.3398 ,NULL,NULL 
 1133, 27,پل سفید,36.5472,52.1334 ,NULL,NULL 
 1134, 27,زیرآب,36.6333,53.1333 ,NULL,NULL 
 1135, 27,شیرگاه,36.2150,53.1566 ,NULL,NULL 
 1136, 27,کیاکلا,36.6875,52.6750 ,NULL,NULL 
 1137, 27,سلمان شهر,36.6822,52.5993 ,NULL,NULL 
 1138, 27,عباس اباد,36.5924,52.8911 ,NULL,NULL 
 1139, 27,کلارآباد,36.6812,52.7185 ,NULL,NULL 
 1140, 27,فریدونکنار,36.6860,52.5228 ,NULL,NULL 
 1141, 27,ارطه,36.9053,52.6155 ,NULL,NULL 
 1142, 27,قایم شهر,36.2682,52.2166 ,NULL,NULL 
 1143, 27,کلاردشت,36.7417,51.1203 ,NULL,NULL 
 1144, 27,گلوگاه,36.7474,53.9112 ,NULL,NULL 
 1145, 27,سرخرود,36.3203,53.5709 ,NULL,NULL 
 1146, 27,محمودآباد,36.6428,52.1999 ,NULL,NULL 
 1147, 27,سورک,36.5272,53.0534 ,NULL,NULL 
 1148, 27,نکا,36.6481,53.2981 ,NULL,NULL 
 1149, 27,ایزدشهر,36.6773,52.5400 ,NULL,NULL 
 1150, 27,بلده,36.4667,52.3644 ,NULL,NULL 
 1151, 27,چمستان,36.6572,52.8202 ,NULL,NULL 
 1152, 27,رویان,36.2689,51.9917 ,NULL,NULL 
 1153, 27,نور,36.5642,52.8017 ,NULL,NULL 
 1154, 27,پول,36.3222,52.8015 ,NULL,NULL 
 1155, 27,کجور,36.2158,52.9354 ,NULL,NULL 
 1156, 27,نوشهر,36.6486,51.4989 ,NULL,NULL 
 1157, 28,آشتیان,34.5217,50.0097 ,NULL,NULL 
 1158, 28,اراک,34.0917,49.6892 ,NULL,NULL 
 1159, 28,داودآباد,33.6017,50.2667 ,NULL,NULL 
 1160, 28,ساروق,33.6417,49.8583 ,NULL,NULL 
 1161, 28,کارچان,33.8972,49.1783 ,NULL,NULL 
 1162, 28,تفرش,34.6967,50.0167 ,NULL,NULL 
 1163, 28,خمین,33.6417,50.0764 ,NULL,NULL 
 1164, 28,قورچی باشی,33.5333,49.2711 ,NULL,NULL 
 1165, 28,جاورسیان,34.2936,50.4275 ,NULL,NULL 
 1166, 28,خنداب,33.5294,48.5489 ,NULL,NULL 
 1167, 28,دلیجان,33.9908,50.6833 ,NULL,NULL 
 1168, 28,نراق,34.0139,49.2411 ,NULL,NULL 
 1169, 28,پرندک,33.6639,50.0669 ,NULL,NULL 
 1170, 28,خشکرود,34.4833,49.9833 ,NULL,NULL 
 1171, 28,رازقان,34.7092,49.1744 ,NULL,NULL 
 1172, 28,زاویه,33.9217,49.4511 ,NULL,NULL 
 1173, 28,مامونیه,34.7261,50.4408 ,NULL,NULL 
 1174, 28,آوه,34.7992,50.0758 ,NULL,NULL 
 1175, 28,ساوه,35.0183,50.3319 ,NULL,NULL 
 1176, 28,غرق آباد,33.8983,50.4075 ,NULL,NULL 
 1177, 28,نوبران,34.0572,49.3622 ,NULL,NULL 
 1178, 28,آستانه,34.0525,49.6989 ,NULL,NULL 
 1179, 28,توره,34.0428,49.4942 ,NULL,NULL 
 1180, 28,شازند,33.9367,49.4042 ,NULL,NULL 
 1181, 28,شهباز,34.0817,49.6889 ,NULL,NULL 
 1182, 28,مهاجران,34.0383,50.5758 ,NULL,NULL 
 1183, 28,هندودر,34.7128,49.9172 ,NULL,NULL 
 1184, 28,خنجین,34.7994,49.3964 ,NULL,NULL 
 1185, 28,فرمهین,34.5544,49.1547 ,NULL,NULL 
 1186, 28,کمیجان,33.7503,49.9289 ,NULL,NULL 
 1187, 28,میلاجرد,33.9100,49.6975 ,NULL,NULL 
 1188, 28,محلات,33.9061,50.4481 ,NULL,NULL 
 1189, 28,نیمور,33.9125,50.6028 ,NULL,NULL 
 1190, 29,ابوموسی,25.8643,55.0186 ,NULL,NULL 
 1191, 29,بستک,27.1994,54.3661 ,NULL,NULL 
 1192, 29,جناح,27.3694,53.1944 ,NULL,NULL 
 1193, 29,سردشت,29.2769,51.2093 ,NULL,NULL 
 1194, 29,گوهران,27.4998,53.8622 ,NULL,NULL 
 1195, 29,بندرعباس,27.1895,56.2808 ,NULL,NULL 
 1196, 29,تازیان پایین,27.6687,54.3212 ,NULL,NULL 
 1197, 29,تخت,27.6947,54.4313 ,NULL,NULL 
 1198, 29,فین,27.8204,54.5942 ,NULL,NULL 
 1199, 29,قلعه قاضی,27.6255,54.4397 ,NULL,NULL 
 1200, 29,بندرلنگه,26.5575,54.8946 ,NULL,NULL 
 1201, 29,چارک,27.5984,54.0683 ,NULL,NULL 
 1202, 29,کنگ,27.8405,52.0619 ,NULL,NULL 
 1203, 29,کیش,26.5254,53.9670 ,NULL,NULL 
 1204, 29,لمزان,26.9927,57.5394 ,NULL,NULL 
 1205, 29,پارسیان,27.2015,53.0425 ,NULL,NULL 
 1206, 29,دشتی,27.6826,54.0171 ,NULL,NULL 
 1207, 29,کوشکنار,27.2041,53.0801 ,NULL,NULL 
 1208, 29,بندرجاسک,25.6493,57.7686 ,NULL,NULL 
 1209, 29,حاجی اباد,27.0976,54.4015 ,NULL,NULL 
 1210, 29,سرگز,26.6034,57.8834 ,NULL,NULL 
 1211, 29,فارغان,27.7745,54.4948 ,NULL,NULL 
 1212, 29,خمیر,27.8426,53.4385 ,NULL,NULL 
 1213, 29,رویدر,27.7455,54.4259 ,NULL,NULL 
 1214, 29,بیکاء,26.5475,57.8673 ,NULL,NULL 
 1215, 29,دهبارز,26.5644,54.8786 ,NULL,NULL 
 1216, 29,زیارتعلی,27.4522,54.1247 ,NULL,NULL 
 1217, 29,سیریک,26.5206,57.1802 ,NULL,NULL 
 1218, 29,کوهستک,27.8639,52.8905 ,NULL,NULL 
 1219, 29,گروک,26.7581,55.9013 ,NULL,NULL 
 1220, 29,درگهان,27.7102,53.6873 ,NULL,NULL 
 1221, 29,سوزا,26.9825,57.2553 ,NULL,NULL 
 1222, 29,قشم,26.9484,56.2719 ,NULL,NULL 
 1223, 29,هرمز,27.1061,56.5558 ,NULL,NULL 
 1224, 29,تیرور,27.6967,57.2078 ,NULL,NULL 
 1225, 29,سندرک,26.7946,55.8884 ,NULL,NULL 
 1226, 29,میناب,27.1287,57.0661 ,NULL,NULL 
 1227, 29,هشتبندی,27.2039,54.3515 ,NULL,NULL 
 1228, 30,آجین,34.7798,48.5773 ,NULL,NULL 
 1229, 30,اسدآباد,34.7825,48.1189 ,NULL,NULL 
 1230, 30,بهار,34.9075,48.4407 ,NULL,NULL 
 1231, 30,صالح آباد,34.6505,48.4602 ,NULL,NULL 
 1232, 30,لالجین,34.9972,48.4258 ,NULL,NULL 
 1233, 30,مهاجران,34.7325,48.1344 ,NULL,NULL 
 1234, 30,تویسرکان,34.5489,48.4432 ,NULL,NULL 
 1235, 30,سرکان,34.5544,48.4784 ,NULL,NULL 
 1236, 30,فرسفج,34.4322,48.0220 ,NULL,NULL 
 1237, 30,دمق,34.7472,47.9447 ,NULL,NULL 
 1238, 30,رزن,34.5291,47.9873 ,NULL,NULL 
 1239, 30,قروه درجزین,34.5953,47.8296 ,NULL,NULL 
 1240, 30,فامنین,34.7702,47.8694 ,NULL,NULL 
 1241, 30,شیرین سو,34.8777,47.9183 ,NULL,NULL 
 1242, 30,کبودرآهنگ,34.2073,47.9734 ,NULL,NULL 
 1243, 30,گل تپه,34.4215,48.1925 ,NULL,NULL 
 1244, 30,ازندریان,34.2547,48.2843 ,NULL,NULL 
 1245, 30,جوکار,34.4194,49.1413 ,NULL,NULL 
 1246, 30,زنگنه,34.7903,48.5214 ,NULL,NULL 
 1247, 30,سامن,34.3825,48.4711 ,NULL,NULL 
 1248, 30,ملایر,34.2969,48.8162 ,NULL,NULL 
 1249, 30,برزول,34.1131,48.4558 ,NULL,NULL 
 1250, 30,فیروزان,34.0161,48.6726 ,NULL,NULL 
 1251, 30,گیان,35.0217,48.7802 ,NULL,NULL 
 1252, 30,نهاوند,34.1731,48.3689 ,NULL,NULL 
 1253, 30,جورقان,34.4469,48.8958 ,NULL,NULL 
 1254, 30,قهاوند,34.7976,49.3776 ,NULL,NULL 
 1255, 30,مریانج,34.5013,48.5767 ,NULL,NULL 
 1256, 30,همدان,34.7985,48.5158 ,NULL,NULL 
 1257, 18,خوزنين,34.5043,45.5787 ,NULL,NULL 
 1258, 31,ابرکوه,31.1272,53.2508 ,NULL,NULL 
 1259, 31,مهردشت,35.7869,50.9366 ,NULL,NULL 
 1260, 31,احمدآباد,35.1608,52.1487 ,NULL,NULL 
 1261, 31,اردکان,32.3113,54.0189 ,NULL,NULL 
 1262, 31,عقدا,31.9116,54.3944 ,NULL,NULL 
